"periodoMEdido","consumoAtivo"
"2021-08-29 22:00:00",0.000
"2021-08-29 23:00:00",0.000
"2021-08-29 00:00:00",7.438
"2021-08-29 01:00:00",7.324
"2021-08-29 02:00:00",7.448
"2021-08-29 03:00:00",7.352
"2021-08-29 04:00:00",7.381
"2021-08-29 05:00:00",7.438
"2021-08-29 06:00:00",7.309
"2021-08-29 07:00:00",7.457
"2021-08-29 08:00:00",27.691
"2021-08-29 09:00:00",30.704
"2021-08-29 11:00:00",31.218
"2021-08-29 10:00:00",30.653
"2021-08-29 12:00:00",31.797
"2021-08-29 13:00:00",33.251
"2021-08-29 15:00:00",8.730
"2021-08-29 14:00:00",9.795
"2021-08-29 16:00:00",8.829
"2021-08-29 17:00:00",8.798
"2021-08-29 18:00:00",8.445
"2021-08-29 19:00:00",8.100
"2021-08-29 22:00:00",7.930
"2021-08-29 20:00:00",8.046
"2021-08-29 21:00:00",7.887
"2021-08-29 23:00:00",7.865
"2021-08-30 00:00:00",7.684
"2021-08-30 01:00:00",7.726
"2021-08-30 02:00:00",7.463
"2021-08-30 03:00:00",7.606
"2021-08-30 04:00:00",7.565
"2021-08-30 05:00:00",7.557
"2021-08-30 06:00:00",7.645
"2021-08-30 07:00:00",16.432
"2021-08-30 08:00:00",18.529
"2021-08-30 10:00:00",29.668
"2021-08-30 09:00:00",27.302
"2021-08-30 11:00:00",30.427
"2021-08-30 13:00:00",30.921
"2021-08-30 12:00:00",30.171
"2021-08-30 14:00:00",31.155
"2021-08-30 15:00:00",30.929
"2021-08-30 16:00:00",30.175
"2021-08-30 17:00:00",27.767
"2021-08-30 18:00:00",14.678
"2021-08-30 20:00:00",7.345
"2021-08-30 19:00:00",7.295
"2021-08-30 21:00:00",7.382
"2021-08-30 22:00:00",7.264
"2021-08-30 23:00:00",7.403
"2021-08-31 00:00:00",7.355
"2021-08-31 01:00:00",7.336
"2021-08-31 02:00:00",7.451
"2021-08-31 03:00:00",7.251
"2021-08-31 04:00:00",7.408
"2021-08-31 07:00:00",13.886
"2021-08-31 06:00:00",7.348
"2021-08-31 05:00:00",7.352
"2021-08-31 08:00:00",24.657
"2021-08-31 09:00:00",27.611
"2021-08-31 10:00:00",28.675
"2021-08-31 11:00:00",28.904
"2021-08-31 13:00:00",28.545
"2021-08-31 12:00:00",29.373
"2021-08-31 14:00:00",27.438
"2021-08-31 15:00:00",27.678
"2021-08-31 16:00:00",28.287
"2021-08-31 17:00:00",27.523
"2021-08-31 18:00:00",17.023
"2021-08-31 19:00:00",8.280
"2021-08-31 20:00:00",8.223
"2021-08-31 21:00:00",8.144
"2021-08-31 23:00:00",23.129
"2021-08-31 22:00:00",21.190
"2021-09-01 00:00:00",22.108
"2021-09-01 01:00:00",21.715
"2021-09-01 02:00:00",21.875
"2021-09-01 03:00:00",21.288
"2021-09-01 04:00:00",20.889
"2021-09-01 05:00:00",9.275
"2021-09-01 06:00:00",8.239
"2021-09-01 07:00:00",14.650
"2021-09-01 09:00:00",31.411
"2021-09-01 08:00:00",26.895
"2021-09-01 11:00:00",32.090
"2021-09-01 10:00:00",31.400
"2021-09-01 12:00:00",31.328
"2021-09-01 14:00:00",29.820
"2021-09-01 13:00:00",30.755
"2021-09-01 16:00:00",30.339
"2021-09-01 15:00:00",30.633
"2021-09-01 17:00:00",25.467
"2021-09-01 18:00:00",10.238
"2021-09-01 19:00:00",8.132
"2021-09-01 20:00:00",8.027
"2021-09-01 22:00:00",7.813
"2021-09-01 21:00:00",8.064
"2021-09-01 23:00:00",8.051
"2021-09-02 00:00:00",7.814
"2021-09-02 01:00:00",7.779
"2021-09-02 02:00:00",7.562
"2021-09-02 04:00:00",7.535
"2021-09-02 03:00:00",7.696
"2021-09-02 05:00:00",7.662
"2021-09-02 06:00:00",7.658
"2021-09-02 07:00:00",23.240
"2021-09-02 08:00:00",29.168
"2021-09-02 09:00:00",30.465
"2021-09-02 10:00:00",30.491
"2021-09-02 11:00:00",28.950
"2021-09-02 12:00:00",29.449
"2021-09-02 14:00:00",30.033
"2021-09-02 16:00:00",30.019
"2021-09-02 15:00:00",29.965
"2021-09-02 13:00:00",30.332
"2021-09-02 17:00:00",25.782
"2021-09-02 18:00:00",12.643
"2021-09-02 19:00:00",7.915
"2021-09-02 20:00:00",7.874
"2021-09-02 21:00:00",7.887
"2021-09-02 22:00:00",7.802
"2021-09-02 23:00:00",7.825
"2021-09-03 00:00:00",7.891
"2021-09-03 02:00:00",7.903
"2021-09-03 01:00:00",7.726
"2021-09-03 03:00:00",7.773
"2021-09-03 04:00:00",7.762
"2021-09-03 05:00:00",7.750
"2021-09-03 07:00:00",26.854
"2021-09-03 06:00:00",7.725
"2021-09-03 08:00:00",29.280
"2021-09-03 09:00:00",30.303
"2021-09-03 10:00:00",32.182
"2021-09-03 11:00:00",32.197
"2021-09-03 12:00:00",31.171
"2021-09-03 13:00:00",31.688
"2021-09-03 14:00:00",32.138
"2021-09-03 16:00:00",31.613
"2021-09-03 15:00:00",32.192
"2021-09-03 17:00:00",30.173
"2021-09-03 18:00:00",16.464
"2021-09-03 19:00:00",8.984
"2021-09-03 20:00:00",9.017
"2021-09-03 21:00:00",8.897
"2021-09-03 23:00:00",8.576
"2021-09-03 22:00:00",8.607
"2021-09-04 00:00:00",8.531
"2021-09-04 01:00:00",8.448
"2021-09-04 02:00:00",8.472
"2021-09-04 03:00:00",8.380
"2021-09-04 04:00:00",8.353
"2021-09-04 06:00:00",8.051
"2021-09-04 05:00:00",8.372
"2021-09-04 07:00:00",27.015
"2021-09-04 09:00:00",30.698
"2021-09-04 08:00:00",29.356
"2021-09-04 10:00:00",32.145
"2021-09-04 11:00:00",32.683
"2021-09-04 12:00:00",31.930
"2021-09-04 14:00:00",34.403
"2021-09-04 13:00:00",34.397
"2021-09-04 15:00:00",33.926
"2021-09-04 17:00:00",10.173
"2021-09-04 16:00:00",32.257
"2021-09-04 18:00:00",8.671
"2021-09-04 21:00:00",8.281
"2021-09-04 20:00:00",8.438
"2021-09-04 19:00:00",8.502
"2021-09-04 22:00:00",8.359
"2021-09-04 23:00:00",8.234
"2021-09-05 01:00:00",8.034
"2021-09-05 00:00:00",8.106
"2021-09-05 02:00:00",8.061
"2021-09-05 03:00:00",7.943
"2021-09-05 04:00:00",8.021
"2021-09-05 05:00:00",7.922
"2021-09-05 06:00:00",7.949
"2021-09-05 07:00:00",8.101
"2021-09-05 08:00:00",29.955
"2021-09-05 10:00:00",32.202
"2021-09-05 09:00:00",31.989
"2021-09-05 11:00:00",32.291
"2021-09-05 12:00:00",32.435
"2021-09-05 13:00:00",32.236
"2021-09-05 14:00:00",12.927
"2021-09-05 15:00:00",10.051
"2021-09-05 17:00:00",9.880
"2021-09-05 16:00:00",9.929
"2021-09-05 18:00:00",9.809
"2021-09-05 19:00:00",9.603
"2021-09-05 20:00:00",9.362
"2021-09-05 22:00:00",9.267
"2021-09-05 21:00:00",9.311
"2021-09-05 23:00:00",9.155
"2021-09-06 02:00:00",0.000
"2021-09-06 00:00:00",0.000
"2021-09-06 03:00:00",0.000
"2021-09-06 04:00:00",0.000
"2021-09-06 01:00:00",0.000
"2021-09-06 05:00:00",0.000
"2021-09-06 06:00:00",0.000
"2021-09-06 09:00:00",0.000
"2021-09-06 08:00:00",0.000
"2021-09-06 07:00:00",0.000
"2021-09-06 10:00:00",0.000
"2021-09-06 11:00:00",0.000
"2021-09-06 13:00:00",0.000
"2021-09-06 14:00:00",0.000
"2021-09-06 12:00:00",0.000
"2021-09-06 15:00:00",0.000
"2021-09-06 16:00:00",0.000
"2021-09-06 17:00:00",0.000
"2021-09-06 18:00:00",0.000
"2021-09-06 19:00:00",0.000
"2021-09-06 20:00:00",0.000
"2021-09-06 21:00:00",0.000
"2021-09-06 22:00:00",0.000
"2021-09-06 23:00:00",0.000
"2021-09-06 00:00:00",9.300
"2021-09-06 01:00:00",9.138
"2021-09-06 02:00:00",8.986
"2021-09-06 03:00:00",9.084
"2021-09-06 04:00:00",8.945
"2021-09-06 05:00:00",8.962
"2021-09-06 06:00:00",8.973
"2021-09-06 07:00:00",29.136
"2021-09-06 08:00:00",31.323
"2021-09-06 09:00:00",31.840
"2021-09-06 10:00:00",32.291
"2021-09-06 11:00:00",31.387
"2021-09-06 12:00:00",27.315
"2021-09-06 13:00:00",29.104
"2021-09-06 14:00:00",29.372
"2021-09-06 15:00:00",29.729
"2021-09-06 16:00:00",29.411
"2021-09-06 17:00:00",28.842
"2021-09-06 19:00:00",8.943
"2021-09-06 18:00:00",15.946
"2021-09-06 20:00:00",8.682
"2021-09-06 21:00:00",8.347
"2021-09-06 23:00:00",8.253
"2021-09-06 22:00:00",8.370
"2021-09-07 00:00:00",0.000
"2021-09-07 01:00:00",0.000
"2021-09-07 02:00:00",0.000
"2021-09-07 03:00:00",0.000
"2021-09-07 05:00:00",0.000
"2021-09-07 04:00:00",0.000
"2021-09-07 06:00:00",0.000
"2021-09-07 07:00:00",0.000
"2021-09-07 08:00:00",0.000
"2021-09-07 11:00:00",0.000
"2021-09-07 10:00:00",0.000
"2021-09-07 12:00:00",0.000
"2021-09-07 09:00:00",0.000
"2021-09-07 13:00:00",0.000
"2021-09-07 15:00:00",0.000
"2021-09-07 14:00:00",0.000
"2021-09-07 16:00:00",0.000
"2021-09-07 17:00:00",0.000
"2021-09-07 18:00:00",0.000
"2021-09-07 19:00:00",0.000
"2021-09-07 20:00:00",0.000
"2021-09-07 22:00:00",0.000
"2021-09-07 23:00:00",0.000
"2021-09-07 21:00:00",0.000
"2021-09-07 00:00:00",8.146
"2021-09-07 01:00:00",7.996
"2021-09-07 02:00:00",7.935
"2021-09-07 03:00:00",8.027
"2021-09-07 04:00:00",7.864
"2021-09-07 05:00:00",7.884
"2021-09-07 07:00:00",8.057
"2021-09-07 06:00:00",7.953
"2021-09-07 08:00:00",24.611
"2021-09-07 09:00:00",27.674
"2021-09-07 10:00:00",28.404
"2021-09-07 11:00:00",28.778
"2021-09-07 13:00:00",28.165
"2021-09-07 12:00:00",29.024
"2021-09-07 14:00:00",8.899
"2021-09-07 15:00:00",8.088
"2021-09-07 16:00:00",8.058
"2021-09-07 17:00:00",8.027
"2021-09-07 18:00:00",8.024
"2021-09-07 19:00:00",7.978
"2021-09-07 20:00:00",7.925
"2021-09-07 21:00:00",7.851
"2021-09-07 23:00:00",7.742
"2021-09-07 22:00:00",7.788
"2021-09-08 00:00:00",7.805
"2021-09-08 01:00:00",7.782
"2021-09-08 02:00:00",7.767
"2021-09-08 03:00:00",7.802
"2021-09-08 05:00:00",7.784
"2021-09-08 04:00:00",7.793
"2021-09-08 06:00:00",8.275
"2021-09-08 07:00:00",29.309
"2021-09-08 08:00:00",30.748
"2021-09-08 09:00:00",31.203
"2021-09-08 10:00:00",30.868
"2021-09-08 11:00:00",30.233
"2021-09-08 12:00:00",29.132
"2021-09-08 13:00:00",30.846
"2021-09-08 14:00:00",31.213
"2021-09-08 15:00:00",30.651
"2021-09-08 16:00:00",30.066
"2021-09-08 17:00:00",27.381
"2021-09-08 18:00:00",12.083
"2021-09-08 19:00:00",8.131
"2021-09-08 20:00:00",8.146
"2021-09-08 21:00:00",7.996
"2021-09-08 23:00:00",7.962
"2021-09-08 22:00:00",7.986
"2021-09-09 00:00:00",7.789
"2021-09-09 01:00:00",7.818
"2021-09-09 02:00:00",7.710
"2021-09-09 03:00:00",7.732
"2021-09-09 04:00:00",7.600
"2021-09-09 05:00:00",7.604
"2021-09-09 06:00:00",7.674
"2021-09-09 07:00:00",19.389
"2021-09-09 08:00:00",31.321
"2021-09-09 09:00:00",32.202
"2021-09-09 10:00:00",32.631
"2021-09-09 11:00:00",32.914
"2021-09-09 13:00:00",34.655
"2021-09-09 12:00:00",31.737
"2021-09-09 14:00:00",34.816
"2021-09-09 15:00:00",34.532
"2021-09-09 16:00:00",34.338
"2021-09-09 17:00:00",33.563
"2021-09-09 18:00:00",14.894
"2021-09-09 19:00:00",8.617
"2021-09-09 20:00:00",8.186
"2021-09-09 22:00:00",8.066
"2021-09-09 21:00:00",8.079
"2021-09-09 23:00:00",7.883
"2021-09-10 00:00:00",0.000
"2021-09-10 01:00:00",0.000
"2021-09-10 02:00:00",0.000
"2021-09-10 03:00:00",0.000
"2021-09-10 04:00:00",0.000
"2021-09-10 05:00:00",0.000
"2021-09-10 06:00:00",0.000
"2021-09-10 07:00:00",0.000
"2021-09-10 08:00:00",0.000
"2021-09-10 09:00:00",0.000
"2021-09-10 10:00:00",0.000
"2021-09-10 11:00:00",0.000
"2021-09-10 12:00:00",0.000
"2021-09-10 13:00:00",0.000
"2021-09-10 14:00:00",0.000
"2021-09-10 15:00:00",0.000
"2021-09-10 16:00:00",0.000
"2021-09-10 17:00:00",0.000
"2021-09-10 18:00:00",0.000
"2021-09-10 19:00:00",0.000
"2021-09-10 20:00:00",0.000
"2021-09-10 21:00:00",0.000
"2021-09-10 22:00:00",0.000
"2021-09-10 23:00:00",0.000
"2021-09-11 00:00:00",0.000
"2021-09-11 01:00:00",0.000
"2021-09-11 02:00:00",0.000
"2021-09-11 03:00:00",0.000
"2021-09-11 04:00:00",0.000
"2021-09-11 05:00:00",0.000
"2021-09-11 06:00:00",0.000
"2021-09-11 08:00:00",0.000
"2021-09-11 07:00:00",0.000
"2021-09-11 09:00:00",0.000
"2021-09-11 10:00:00",0.000
"2021-09-11 11:00:00",0.000
"2021-09-11 12:00:00",0.000
"2021-09-11 13:00:00",0.000
"2021-09-11 14:00:00",0.000
"2021-09-11 15:00:00",0.000
"2021-09-11 16:00:00",0.000
"2021-09-11 17:00:00",0.000
"2021-09-11 18:00:00",0.000
"2021-09-11 19:00:00",0.000
"2021-09-11 20:00:00",0.000
"2021-09-11 21:00:00",0.000
"2021-09-11 22:00:00",0.000
"2021-09-11 23:00:00",0.000
"2021-09-11 00:00:00",8.598
"2021-09-11 05:00:00",8.593
"2021-09-11 06:00:00",8.720
"2021-09-11 11:00:00",36.555
"2021-09-11 01:00:00",8.597
"2021-09-11 02:00:00",8.473
"2021-09-11 03:00:00",8.647
"2021-09-11 04:00:00",8.491
"2021-09-11 12:00:00",36.880
"2021-09-11 13:00:00",38.705
"2021-09-11 14:00:00",37.789
"2021-09-11 15:00:00",38.159
"2021-09-11 16:00:00",37.558
"2021-09-11 17:00:00",14.369
"2021-09-11 07:00:00",33.434
"2021-09-11 09:00:00",35.635
"2021-09-11 08:00:00",34.895
"2021-09-11 10:00:00",36.082
"2021-09-11 18:00:00",9.689
"2021-09-11 19:00:00",9.463
"2021-09-11 20:00:00",9.316
"2021-09-11 21:00:00",9.209
"2021-09-11 22:00:00",9.213
"2021-09-11 23:00:00",8.981
"2021-09-12 00:00:00",8.951
"2021-09-12 01:00:00",8.887
"2021-09-12 02:00:00",8.695
"2021-09-12 04:00:00",8.552
"2021-09-12 03:00:00",8.697
"2021-09-12 05:00:00",8.604
"2021-09-12 06:00:00",8.633
"2021-09-12 07:00:00",8.815
"2021-09-12 08:00:00",16.879
"2021-09-12 09:00:00",28.249
"2021-09-12 10:00:00",35.467
"2021-09-12 11:00:00",36.206
"2021-09-12 12:00:00",36.429
"2021-09-12 13:00:00",36.290
"2021-09-12 14:00:00",10.963
"2021-09-12 15:00:00",8.403
"2021-09-12 16:00:00",8.504
"2021-09-12 17:00:00",8.563
"2021-09-12 18:00:00",8.547
"2021-09-12 19:00:00",8.258
"2021-09-12 20:00:00",8.216
"2021-09-12 21:00:00",8.152
"2021-09-12 22:00:00",8.163
"2021-09-12 23:00:00",8.008
"2021-09-13 00:00:00",7.957
"2021-09-13 01:00:00",7.915
"2021-09-13 02:00:00",7.804
"2021-09-13 03:00:00",7.766
"2021-09-13 04:00:00",7.785
"2021-09-13 05:00:00",7.727
"2021-09-13 06:00:00",7.692
"2021-09-13 07:00:00",30.154
"2021-09-13 08:00:00",32.284
"2021-09-13 09:00:00",33.460
"2021-09-13 10:00:00",33.451
"2021-09-13 11:00:00",33.954
"2021-09-13 12:00:00",33.604
"2021-09-13 13:00:00",34.196
"2021-09-13 14:00:00",33.915
"2021-09-13 15:00:00",33.987
"2021-09-13 16:00:00",33.650
"2021-09-13 17:00:00",32.755
"2021-09-13 18:00:00",17.647
"2021-09-13 19:00:00",9.312
"2021-09-13 20:00:00",9.045
"2021-09-13 21:00:00",8.883
"2021-09-13 22:00:00",8.825
"2021-09-13 23:00:00",8.654
"2021-09-14 00:00:00",8.487
"2021-09-14 01:00:00",8.339
"2021-09-14 02:00:00",8.287
"2021-09-14 03:00:00",8.214
"2021-09-14 04:00:00",8.059
"2021-09-14 05:00:00",7.980
"2021-09-14 06:00:00",8.206
"2021-09-14 07:00:00",28.119
"2021-09-14 08:00:00",32.716
"2021-09-14 09:00:00",32.998
"2021-09-14 10:00:00",33.380
"2021-09-14 11:00:00",33.109
"2021-09-14 12:00:00",33.129
"2021-09-14 13:00:00",35.266
"2021-09-14 14:00:00",34.490
"2021-09-14 15:00:00",34.503
"2021-09-14 16:00:00",34.204
"2021-09-14 17:00:00",33.124
"2021-09-14 18:00:00",17.225
"2021-09-14 19:00:00",9.224
"2021-09-14 20:00:00",8.889
"2021-09-14 21:00:00",8.872
"2021-09-14 22:00:00",8.586
"2021-09-14 23:00:00",8.551
"2021-09-15 00:00:00",8.522
"2021-09-15 01:00:00",8.660
"2021-09-15 02:00:00",8.564
"2021-09-15 03:00:00",8.469
"2021-09-15 04:00:00",8.555
"2021-09-15 05:00:00",8.432
"2021-09-15 06:00:00",8.564
"2021-09-15 07:00:00",32.135
"2021-09-15 08:00:00",31.607
"2021-09-15 10:00:00",32.924
"2021-09-15 09:00:00",32.315
"2021-09-15 11:00:00",33.235
"2021-09-15 12:00:00",32.766
"2021-09-15 13:00:00",34.153
"2021-09-15 14:00:00",34.344
"2021-09-15 15:00:00",33.711
"2021-09-15 16:00:00",33.357
"2021-09-15 17:00:00",32.482
"2021-09-15 18:00:00",14.202
"2021-09-15 19:00:00",8.594
"2021-09-15 20:00:00",8.638
"2021-09-15 21:00:00",8.526
"2021-09-15 22:00:00",8.536
"2021-09-15 23:00:00",8.573
"2021-09-16 01:00:00",8.437
"2021-09-16 00:00:00",8.402
"2021-09-16 02:00:00",8.263
"2021-09-16 03:00:00",8.214
"2021-09-16 04:00:00",8.120
"2021-09-16 05:00:00",7.867
"2021-09-16 06:00:00",7.992
"2021-09-16 07:00:00",27.357
"2021-09-16 08:00:00",37.497
"2021-09-16 09:00:00",38.461
"2021-09-16 10:00:00",38.031
"2021-09-16 11:00:00",37.319
"2021-09-16 12:00:00",36.430
"2021-09-16 13:00:00",38.541
"2021-09-16 14:00:00",38.489
"2021-09-16 15:00:00",39.443
"2021-09-16 16:00:00",38.956
"2021-09-16 17:00:00",38.048
"2021-09-16 18:00:00",17.185
"2021-09-16 20:00:00",20.844
"2021-09-16 19:00:00",8.812
"2021-09-16 21:00:00",25.022
"2021-09-16 22:00:00",24.138
"2021-09-16 23:00:00",23.840
"2021-09-17 00:00:00",23.413
"2021-09-17 01:00:00",22.999
"2021-09-17 02:00:00",22.189
"2021-09-17 03:00:00",21.809
"2021-09-17 04:00:00",21.546
"2021-09-17 05:00:00",21.477
"2021-09-17 06:00:00",21.330
"2021-09-17 07:00:00",25.088
"2021-09-17 08:00:00",26.869
"2021-09-17 09:00:00",29.100
"2021-09-17 10:00:00",30.015
"2021-09-17 11:00:00",30.252
"2021-09-17 12:00:00",30.757
"2021-09-17 13:00:00",29.765
"2021-09-17 14:00:00",29.107
"2021-09-17 15:00:00",30.086
"2021-09-17 16:00:00",29.067
"2021-09-17 17:00:00",27.279
"2021-09-17 18:00:00",16.694
"2021-09-17 19:00:00",8.190
"2021-09-17 20:00:00",8.063
"2021-09-17 21:00:00",8.045
"2021-09-17 22:00:00",8.006
"2021-09-17 23:00:00",7.862
"2021-09-18 00:00:00",7.843
"2021-09-18 01:00:00",7.708
"2021-09-18 02:00:00",7.726
"2021-09-18 03:00:00",7.716
"2021-09-18 04:00:00",7.621
"2021-09-18 05:00:00",7.667
"2021-09-18 06:00:00",7.762
"2021-09-18 07:00:00",32.691
"2021-09-18 08:00:00",34.502
"2021-09-18 09:00:00",35.386
"2021-09-18 10:00:00",36.806
"2021-09-18 11:00:00",38.026
"2021-09-18 12:00:00",36.353
"2021-09-18 13:00:00",35.947
"2021-09-18 14:00:00",34.631
"2021-09-18 16:00:00",32.017
"2021-09-18 15:00:00",33.795
"2021-09-18 17:00:00",13.900
"2021-09-18 18:00:00",7.259
"2021-09-18 19:00:00",7.280
"2021-09-18 20:00:00",7.316
"2021-09-18 22:00:00",7.283
"2021-09-18 21:00:00",7.305
"2021-09-18 23:00:00",7.288
"2021-09-19 00:00:00",7.304
"2021-09-19 01:00:00",7.305
"2021-09-19 02:00:00",7.300
"2021-09-19 03:00:00",7.320
"2021-09-19 04:00:00",7.323
"2021-09-19 06:00:00",7.331
"2021-09-19 05:00:00",7.327
"2021-09-19 07:00:00",7.319
"2021-09-19 08:00:00",31.289
"2021-09-19 09:00:00",33.313
"2021-09-19 10:00:00",34.044
"2021-09-19 11:00:00",35.395
"2021-09-19 12:00:00",35.919
"2021-09-19 13:00:00",34.263
"2021-09-19 14:00:00",9.689
"2021-09-19 15:00:00",8.933
"2021-09-19 17:00:00",8.824
"2021-09-19 16:00:00",8.870
"2021-09-19 18:00:00",8.647
"2021-09-19 19:00:00",8.556
"2021-09-19 20:00:00",8.389
"2021-09-19 21:00:00",8.031
"2021-09-19 22:00:00",8.063
"2021-09-19 23:00:00",7.818
"2021-09-20 00:00:00",7.926
"2021-09-20 01:00:00",7.768
"2021-09-20 02:00:00",7.646
"2021-09-20 03:00:00",7.788
"2021-09-20 04:00:00",7.619
"2021-09-20 05:00:00",7.627
"2021-09-20 06:00:00",7.629
"2021-09-20 07:00:00",24.202
"2021-09-20 08:00:00",27.919
"2021-09-20 09:00:00",28.916
"2021-09-20 10:00:00",29.813
"2021-09-20 11:00:00",31.510
"2021-09-20 12:00:00",31.646
"2021-09-20 13:00:00",33.108
"2021-09-20 14:00:00",33.244
"2021-09-20 15:00:00",32.991
"2021-09-20 16:00:00",32.560
"2021-09-20 17:00:00",30.791
"2021-09-20 18:00:00",18.309
"2021-09-20 19:00:00",9.158
"2021-09-20 20:00:00",8.562
"2021-09-20 21:00:00",8.393
"2021-09-20 22:00:00",8.273
"2021-09-20 23:00:00",8.195
"2021-09-21 00:00:00",8.208
"2021-09-21 01:00:00",8.068
"2021-09-21 02:00:00",8.133
"2021-09-21 03:00:00",8.020
"2021-09-21 04:00:00",7.933
"2021-09-21 05:00:00",8.016
"2021-09-21 06:00:00",7.878
"2021-09-21 07:00:00",32.551
"2021-09-21 08:00:00",36.379
"2021-09-21 09:00:00",37.126
"2021-09-21 10:00:00",36.919
"2021-09-21 12:00:00",36.038
"2021-09-21 11:00:00",37.435
"2021-09-21 13:00:00",38.910
"2021-09-21 14:00:00",38.707
"2021-09-21 15:00:00",38.778
"2021-09-21 16:00:00",38.166
"2021-09-21 17:00:00",37.254
"2021-09-21 18:00:00",16.591
"2021-09-21 19:00:00",9.475
"2021-09-21 20:00:00",9.348
"2021-09-21 22:00:00",8.982
"2021-09-21 21:00:00",9.065
"2021-09-21 23:00:00",8.734
"2021-09-22 00:00:00",8.501
"2021-09-22 01:00:00",8.430
"2021-09-22 02:00:00",8.224
"2021-09-22 03:00:00",8.201
"2021-09-22 04:00:00",8.206
"2021-09-22 06:00:00",9.486
"2021-09-22 05:00:00",8.106
"2021-09-22 07:00:00",26.461
"2021-09-22 08:00:00",35.952
"2021-09-22 09:00:00",38.673
"2021-09-22 10:00:00",40.168
"2021-09-22 11:00:00",40.173
"2021-09-22 12:00:00",39.359
"2021-09-22 13:00:00",42.081
"2021-09-22 14:00:00",42.113
"2021-09-22 15:00:00",42.229
"2021-09-22 16:00:00",41.325
"2021-09-22 17:00:00",39.912
"2021-09-22 18:00:00",17.384
"2021-09-22 19:00:00",9.177
"2021-09-22 20:00:00",8.798
"2021-09-22 21:00:00",8.651
"2021-09-22 22:00:00",8.537
"2021-09-22 23:00:00",8.489
"2021-09-23 00:00:00",8.418
"2021-09-23 01:00:00",8.247
"2021-09-23 02:00:00",8.169
"2021-09-23 03:00:00",8.190
"2021-09-23 04:00:00",8.110
"2021-09-23 05:00:00",7.956
"2021-09-23 06:00:00",8.344
"2021-09-23 07:00:00",34.696
"2021-09-23 08:00:00",36.649
"2021-09-23 10:00:00",36.690
"2021-09-23 09:00:00",37.097
"2021-09-23 12:00:00",35.269
"2021-09-23 11:00:00",36.574
"2021-09-23 13:00:00",32.684
"2021-09-23 14:00:00",28.020
"2021-09-23 15:00:00",27.832
"2021-09-23 16:00:00",27.358
"2021-09-23 17:00:00",27.117
"2021-09-23 19:00:00",8.586
"2021-09-23 18:00:00",16.587
"2021-09-23 20:00:00",8.521
"2021-09-23 21:00:00",8.353
"2021-09-23 22:00:00",8.420
"2021-09-23 23:00:00",8.313
"2021-09-24 00:00:00",8.229
"2021-09-24 01:00:00",8.211
"2021-09-24 02:00:00",8.200
"2021-09-24 03:00:00",8.095
"2021-09-24 04:00:00",8.153
"2021-09-24 05:00:00",8.044
"2021-09-24 06:00:00",8.206
"2021-09-24 07:00:00",29.153
"2021-09-24 08:00:00",31.087
"2021-09-24 09:00:00",31.796
"2021-09-24 10:00:00",31.526
"2021-09-24 12:00:00",30.253
"2021-09-24 11:00:00",31.258
"2021-09-24 13:00:00",31.717
"2021-09-24 14:00:00",30.832
"2021-09-24 15:00:00",30.546
"2021-09-24 16:00:00",29.328
"2021-09-24 17:00:00",29.597
"2021-09-24 18:00:00",18.246
"2021-09-24 19:00:00",8.145
"2021-09-24 20:00:00",8.085
"2021-09-24 21:00:00",7.982
"2021-09-24 22:00:00",8.012
"2021-09-24 23:00:00",7.919
"2021-09-25 00:00:00",7.893
"2021-09-25 01:00:00",7.885
"2021-09-25 02:00:00",7.812
"2021-09-25 03:00:00",7.870
"2021-09-25 04:00:00",7.795
"2021-09-25 05:00:00",7.882
"2021-09-25 06:00:00",9.173
"2021-09-25 07:00:00",35.023
"2021-09-25 08:00:00",34.338
"2021-09-25 09:00:00",34.836
"2021-09-25 10:00:00",34.563
"2021-09-25 11:00:00",34.311
"2021-09-25 13:00:00",34.903
"2021-09-25 12:00:00",33.967
"2021-09-25 14:00:00",34.580
"2021-09-25 15:00:00",34.413
"2021-09-25 16:00:00",33.674
"2021-09-25 17:00:00",26.345
"2021-09-25 18:00:00",8.790
"2021-09-25 19:00:00",8.570
"2021-09-25 20:00:00",8.512
"2021-09-25 21:00:00",8.451
"2021-09-25 22:00:00",8.437
"2021-09-25 23:00:00",8.442
"2021-09-26 00:00:00",8.292
"2021-09-26 01:00:00",8.397
"2021-09-26 02:00:00",8.412
"2021-09-26 03:00:00",8.368
"2021-09-26 04:00:00",8.266
"2021-09-26 05:00:00",8.430
"2021-09-26 06:00:00",8.358
"2021-09-26 07:00:00",8.364
"2021-09-26 08:00:00",25.161
"2021-09-26 09:00:00",28.223
"2021-09-26 10:00:00",29.059
"2021-09-26 11:00:00",30.139
"2021-09-26 12:00:00",30.244
"2021-09-26 13:00:00",27.311
"2021-09-26 14:00:00",7.853
"2021-09-26 15:00:00",7.843
"2021-09-26 16:00:00",7.799
"2021-09-26 17:00:00",7.805
"2021-09-26 18:00:00",7.802
"2021-09-26 19:00:00",7.772
"2021-09-26 20:00:00",7.776
"2021-09-26 21:00:00",7.798
"2021-09-26 22:00:00",7.815
"2021-09-26 23:00:00",7.801
"2021-09-27 00:00:00",7.815
"2021-09-27 01:00:00",7.846
"2021-09-27 02:00:00",7.820
"2021-09-27 03:00:00",7.780
"2021-09-27 04:00:00",7.868
"2021-09-27 05:00:00",7.831
